GeneID	GSM2440320	GSM2440321	GSM2440322	GSM2440323	GSM2440324	GSM2440325	GSM2440326	GSM2440327	GSM2440328	GSM2440329	GSM2440330	GSM2440331
8811	6	9	4	4	6	77	2	2	18	4	3	4
353174	790	803	1169	1367	1945	1098	944	1080	1535	1153	445	558
23265	2312	2259	2928	3976	6523	4485	2952	2724	3614	3193	1634	1449
102466753	0	0	0	0	0	1	0	0	1	0	0	0
101928447	0	0	2	1	4	0	2	1	1	2	1	0
2302	28	5	394	13	66	2	0	2	2291	434	16	404
100507218	31	30	70	46	44	25	32	65	295	42	5	8
114804	459	260	884	938	428	183	562	986	3023	505	269	385
105371896	0	2	3	2	11	0	2	5	16	2	0	3
107985019	1	2	1	1	5	0	2	3	8	3	0	4
283991	2196	1895	2052	2489	3566	829	1595	7209	6793	3773	4192	3147
84074	135	198	200	319	262	201	241	208	281	286	160	148
5635	587	717	436	898	964	821	289	669	1848	739	315	230
8877	522	119	594	620	1220	266	164	212	478	359	198	207
63893	1125	914	1184	1663	2064	723	1268	865	2376	1297	742	533
15	54	10	33	88	53	10	22	26	162	91	11	34
79651	1614	765	1485	2301	3595	269	1230	1268	2752	1919	254	667
114757	235	627	158	198	1463	577	80	596	456	220	264	227
768206	108	170	63	93	456	254	68	216	148	82	91	88
100507246	2158	1661	2985	2594	1529	955	1000	5086	5828	2614	3286	1364
677850	1	2	2	0	3	0	0	0	1	0	0	0
677849	0	0	1	1	0	0	0	1	1	1	0	0
677848	0	0	1	0	0	0	0	1	3	0	0	0
10610	114	19	24	177	256	503	12	45	81	427	4	21
55808	64	69	686	435	443	59	663	2011	5787	4356	205	218
105274304	5	2	6	3	38	22	5	5	34	11	0	2
439921	1111	760	526	116	2438	15575	103	468	834	654	95	101
23210	1310	891	834	1475	1276	1226	674	923	2473	1141	533	546
124512	124	197	83	77	301	270	99	103	339	109	5	14
6427	1056	1744	781	714	2995	883	622	833	2945	842	53	143
693221	56	86	10	16	185	50	28	10	46	8	0	1
79157	508	545	388	645	1351	563	326	427	1020	689	1459	331
101928514	0	5	2	4	3	3	0	1	1	0	3	0
107985089	0	1	0	0	0	0	0	0	0	0	0	0
283994	0	0	0	0	7	0	1	0	0	0	0	0
146664	4	8	2	6	35	22	5	2	0	3	5	11
105371899	0	0	2	0	0	1	0	1	0	0	0	18
654434	465	291	457	505	1123	192	479	491	918	578	104	123
6397	199	309	158	174	1052	497	108	270	430	220	39	141
677781	3	5	5	11	14	1	9	15	13	16	3	2
102466864	1	3	4	6	9	1	7	11	7	11	3	1
105371900	0	0	1	0	0	1	0	1	1	0	0	2
105371901	1	0	0	10	4	0	1	2	1	0	0	2
105371906	1	6	8	3	20	0	0	13	13	41	3	9
105371907	0	1	0	2	4	0	0	7	2	8	2	1
10801	4958	4571	3958	2673	9278	9651	2509	6729	18401	9940	2151	1965
100422851	0	1	0	0	0	0	0	0	0	0	0	0
112268199	17	14	28	17	13	15	13	34	87	88	65	36
105371903	18	11	6	46	62	2	8	21	39	30	9	32
400622	0	0	0	0	0	0	0	0	0	0	0	0
100507351	5	18	15	0	94	168	76	2	0	1	26	1
107985079	2	4	0	0	3	3	0	0	0	1	2	0
100132174	0	0	0	2	0	3	0	0	0	0	0	0
105371908	0	0	0	0	0	0	0	1	0	0	0	0
400624	1	1	0	0	3	0	0	0	2	1	1	0
107985087	0	0	0	0	0	0	0	0	0	0	0	0
105371909	0	0	0	0	1	0	0	0	0	0	0	0
57690	269	269	400	365	533	372	524	479	564	403	470	346
107985010	7	2	4	8	5	1	12	5	13	9	4	6
100131096	84	141	264	311	474	95	549	550	721	413	57	140
11322	1773	3019	3057	5548	4846	444	3810	10001	9554	5396	3780	4052
147138	450	445	1595	448	1725	481	957	524	13347	4614	73	1652
100141515	4	7	23	2	20	1	7	4	162	113	11	9
9144	6042	6787	10854	9520	16263	1310	7800	17203	31084	24043	7430	10354
7083	1661	2308	1214	3165	3405	65	2893	3825	11881	6849	2440	2298
107985050	91	167	186	89	496	12	109	288	1053	520	14	77
125061	1434	933	1332	684	2304	167	959	1468	6484	2011	443	566
332	1374	1160	1242	2005	1580	11	908	2630	6140	3808	2840	1558
283999	0	1	1	0	0	0	1	0	2	1	0	0
105371910	9	10	4	7	8	3	1	11	38	13	6	9
100996291	0	10	2	1	5	2	1	5	5	9	4	17
105371912	22	20	9	14	132	19	27	29	12	68	5	13
9021	342	1389	187	382	3196	4042	84	645	910	354	18	109
101928674	8	8	1	12	69	2	15	31	16	24	13	17
9489	707	1003	556	678	1898	839	706	566	1418	580	62	139
8632	179	168	170	270	464	137	214	164	393	159	12	46
107985047	3	1	2	23	6	4	0	0	0	1	3	0
100996295	1	2	6	28	77	1	1	3	7	1	3	2
101928710	2	3	34	23	84	6	5	10	148	7	0	4
112268196	689	554	438	693	1214	479	412	542	921	857	50	343
9267	831	893	540	756	1889	814	465	605	1204	1021	52	358
57602	1404	1227	1883	2396	2256	1041	1497	1783	4334	1416	2958	756
7077	876	643	482	927	5471	6449	217	701	653	387	729	592
100653515	3	2	3	1	5	5	0	2	5	2	2	14
3959	11923	13000	10237	10648	24988	9018	11322	22487	54438	55392	16850	16492
124583	2418	1634	4434	1172	2578	665	908	4389	5652	4535	1889	1379
100507410	2	3	3	22	46	0	12	2	48	0	6	2
114897	1076	335	1524	1903	966	1331	1281	637	1560	312	962	395
64772	6704	7891	7475	4466	6099	1395	17832	4377	11105	5448	1877	2005
146713	81	62	39	96	27	1630	53	16	149	19	29	6
100616170	0	0	0	0	0	0	0	0	0	0	1	0
100652929	1	1	0	3	3	22	0	0	0	0	3	1
339221	14	2	0	2	6	0	1	0	0	3	0	0
84733	157	272	122	814	874	31	269	734	518	847	149	142
57332	929	338	655	1081	1437	383	834	904	1492	577	148	201
102723961	7	6	8	37	191	1	10	32	31	13	7	6
105371919	32	4	30	204	398	6	68	92	49	45	18	10
8535	690	381	257	395	1792	717	564	310	939	328	48	33
101928766	67	9	69	100	483	4	432	111	354	38	211	7
101928738	73	2	156	315	182	1	1027	236	851	77	1167	42
125058	1538	1339	1331	2212	2352	991	2029	2062	4104	1806	1161	510
55036	90	32	124	70	902	215	181	82	395	338	36	42
100616121	0	0	0	0	0	0	0	0	0	0	0	0
2548	1366	891	2988	3059	2165	2692	2859	2024	6568	6330	2478	1350
9775	762	919	900	577	1638	1297	490	2113	5418	1639	88	185
79092	376	235	251	667	522	40	378	355	372	578	116	209
6448	1495	995	1430	2172	2109	1131	1389	1606	2931	1781	507	592
284129	270	294	167	268	341	612	314	197	489	232	17	44
57674	1808	2378	1964	2439	6478	1971	2989	3330	7042	4942	1659	2296
100294362	42	45	40	40	94	58	26	43	74	68	25	43
284131	246	198	130	343	529	365	159	200	291	323	132	127
100616359	0	3	0	0	2	3	0	0	1	0	0	0
4884	15	0	1	6	24	4525	0	0	0	0	0	0
57521	520	614	555	524	1069	1975	501	775	1698	640	187	222
105371922	0	1	2	0	3	1	3	4	10	4	3	5
107985021	2	5	3	5	4	0	3	5	2	0	1	0
101928855	2	4	24	20	7	3	5	16	17	9	160	27
107985022	0	0	2	1	2	3	0	0	1	0	0	0
400627	16	25	9	33	21	24	21	31	34	15	19	22
79643	710	729	531	457	800	1036	985	1396	1428	1375	994	814
100129503	5	22	8	15	6	28	18	7	27	28	15	1
440465	411	197	370	514	1386	563	756	456	1072	1085	795	368
10458	1097	152	935	1407	2013	2502	3089	888	6040	1942	4004	656
107987250	126	18	153	103	331	346	440	106	772	280	159	91
9625	282	200	59	84	583	477	324	710	322	179	73	143
724027	0	0	0	0	0	0	1	1	1	1	0	1
100422915	0	1	0	0	0	1	4	0	0	2	0	0
442906	0	1	0	0	0	1	4	0	0	2	0	0
100302229	0	0	0	0	1	0	0	0	0	0	0	0
388428	0	0	0	1	0	1	2	0	0	0	0	0
22994	954	565	779	2459	1839	505	3570	1160	3116	1513	1020	609
146705	1151	1091	1194	1605	1991	684	3334	849	1566	995	448	479
105371925	364	355	451	434	628	214	1022	322	624	407	18	104
284184	1339	1481	829	1563	924	1125	1835	1876	2214	1603	941	460
124565	4860	4228	3697	5216	11540	2913	8564	3875	7391	5053	2102	2272
284185	243	72	43	381	787	18	223	132	16	351	97	14
112268186	147	87	9	252	240	27	282	25	4	17	56	14
100130370	3	3	0	5	35	25	13	6	2	4	12	0
57597	326	457	43	85	1171	472	295	117	99	39	34	13
100616294	18	9	3	8	24	11	78	10	1	2	1	0
100422944	0	0	0	0	1	0	1	1	0	0	3	1
105371926	1	4	2	1	54	1	1	2	7	1	2	0
112268189	90	99	13	32	198	66	104	40	26	10	9	5
105371927	6	0	1	10	15	0	31	7	1	0	3	0
71	70432	55633	35391	31029	92217	26795	28896	84733	124404	57990	3729	13431
25794	170	117	136	883	484	152	528	96	521	191	53	118
80233	2319	1509	2295	3393	3459	1198	4819	2019	3502	2276	2205	1171
55666	3602	3024	2598	5844	6254	2591	6126	3636	4589	4023	1733	1985
83882	15	7	13	9	78	23	67	5	23	7	5	5
5148	38	13	24	41	18	18	18	16	17	14	8	8
339229	1995	1087	1372	3840	3564	914	4040	1405	3302	2215	877	956
339230	2155	1200	2529	3498	3447	825	6216	1621	4610	2609	1692	1509
339231	2126	1101	1980	2880	3417	1509	4318	2012	3589	2453	3695	1980
9146	5416	3713	4242	9225	9857	2373	13702	4718	8568	4168	3396	2652
102465471	0	1	0	0	1	0	0	0	0	0	0	0
6182	6577	4616	4388	6398	5280	1758	8625	8649	18899	8538	8279	4347
1468	2506	2194	2269	5147	3918	63	4668	5435	10021	5411	5331	2768
105371929	72	33	115	707	109	1	260	176	502	520	207	331
105376789	37	2	0	10	0	1	22	26	2	6	1	26
2642	404	8	3	113	8	38	112	164	16	65	1	264
348262	2194	1371	982	1415	1514	3735	2552	3517	2769	1100	3310	1701
116729	6	2	2	7	12	4	18	5	33	3	2	3
5034	31492	19652	19058	23607	39012	10855	35953	29951	86004	55488	21962	32807
396	10298	7616	8420	12268	12770	4768	13597	16455	29375	13443	12044	8672
10189	1718	1955	1933	1149	2389	973	1645	4929	9726	3141	1385	1182
51529	3538	3360	2082	3364	3267	2899	4660	7285	10398	6080	4313	2748
5833	2293	1965	1662	2999	4023	508	7812	4320	8684	4699	4408	2999
256933	7	11	4	5	17	4	10	7	9	8	2	5
51547	1981	1400	1727	3225	5170	641	3413	2088	4589	2994	871	2112
4097	1060	787	1108	1299	2471	1153	1654	1551	2817	1257	280	530
92659	124	55	113	222	398	37	390	520	397	277	452	257
5831	2647	1813	2954	2109	5605	127	4273	6988	7723	7681	2631	2350
255275	122	49	31	165	223	1	115	64	202	68	56	53
147111	152	201	263	42	17252	0	361	747	50	39	85	754
105371939	1	3	2	7	23	0	2	3	6	5	3	0
79058	1960	1268	1908	3511	6876	861	5130	3200	3628	2206	4219	1811
201254	2341	1693	2379	3905	4879	1149	4843	3485	9959	6463	1884	2274
201255	1365	1108	828	2613	3760	492	3697	1316	3809	2127	918	929
5881	196	82	352	270	325	70	533	551	1886	690	280	258
51181	4321	2114	1723	3990	2921	830	6479	3610	10201	6189	6009	2416
113523640	5	1	1	9	1	4	10	1	4	1	1	0
5986	2164	1156	1545	2266	3038	2035	3802	2594	3718	2503	1901	1470
2873	4719	3451	3665	8366	6256	3229	10434	6180	9558	6464	8240	3875
64118	7306	5695	6533	13288	9949	2388	16094	10541	18582	9962	5317	3673
2194	4744	4646	3190	5402	6589	1280	6661	5160	9857	3849	982	1506
106633803	5	2	0	8	4	0	4	3	2	4	1	2
284001	1712	1396	1792	2381	3458	1438	2728	1500	4377	2217	2545	1492
9123	2276	1573	1329	1364	2373	308	1148	3252	3295	5709	640	3141
102465472	2	3	3	3	2	2	1	2	4	5	0	1
1453	6821	5041	4681	6943	8828	4647	7013	6180	9349	8259	1747	4232
101929511	4	5	10	11	37	3	10	4	20	22	11	2
107985059	1	3	0	4	2	0	0	3	0	0	0	0
924	79	140	11	27	191	65	61	201	140	76	62	250
6398	104	166	50	106	967	629	315	210	560	342	89	366
400629	5	1	6	2	0	1	0	8	3	6	2	0
2837	1	9	1	0	0	4	0	0	0	0	0	1
79701	830	713	975	1225	1062	960	1604	1312	2418	1907	1216	755
284004	791	625	1566	1209	1852	1060	5357	1217	3169	2124	1607	1560
79415	1843	1841	1641	2187	3114	1324	3802	2506	3591	2709	2041	2436
105371941	6	10	10	4	21	14	13	12	25	13	0	3
26502	2654	2183	2298	3666	2596	1406	5836	3203	5727	4005	2754	1980
100189255	0	0	0	0	0	0	0	0	0	0	0	0
3607	1905	1322	1638	2330	3101	1315	3364	1990	3593	1815	622	744
105371942	40	50	54	36	111	62	93	53	199	84	29	39
56270	1651	1335	2636	1388	3723	1707	3077	1100	3924	2628	45	278
10966	315	271	504	884	1459	442	1263	311	1280	512	228	172
100616196	0	0	1	0	3	0	1	0	2	0	0	0
105376791	33	24	52	116	109	1	74	75	260	44	49	22
101929552	1	0	3	9	12	4	10	0	15	2	0	1
79672	597	724	584	845	1415	1111	1252	796	2013	1142	71	183
64122	385	412	341	396	359	496	924	1121	3269	1089	147	122
6904	2055	1726	2407	3874	3617	1774	4330	3130	6946	3826	2639	1270
79755	0	2	6	12	38	1	1	5	10	10	3	2
146712	889	468	1122	1983	1530	370	1796	1438	2761	1620	2173	823
284207	1526	1977	623	1771	1940	931	2780	2182	3343	1555	763	987
107987251	16	38	11	36	83	46	11	43	26	21	5	9
101930496	2	1	0	3	0	4	0	1	6	1	0	0
101929650	1	1	0	0	2	1	0	2	3	0	0	0
105371948	0	0	1	1	0	0	0	0	1	1	0	0
100505909	17	14	8	0	7	13	0	42	52	0	12	0
388574	3	4	1	12	3	6	10	25	9	2	0	2
403340	1	48	15	3	39	5	5	27	3	3	3	1
105379279	0	0	0	0	3	1	0	0	0	0	0	0
105379280	40	209	73	147	132	93	85	38	99	117	465	49
105379281	0	0	0	0	0	0	0	0	0	0	0	0
102724130	0	0	0	0	1	0	0	0	0	0	0	0
105371950	0	0	0	0	0	0	0	0	0	0	0	0
260334	3	2	6	0	9	1	1	7	24	17	0	7
727758	6	6	3	1	15	16	11	10	29	4	3	6
102466878	1	1	0	0	1	1	3	1	2	0	2	1
105371951	0	0	0	1	0	0	0	0	2	0	0	0
9097	89	108	91	49	306	203	61	191	404	205	41	79
9984	146	149	104	153	347	201	124	157	290	116	41	102
81035	12	9	29	9	299	418	5	23	66	16	12	3
107985155	0	0	0	0	0	0	0	0	0	0	0	0
105376854	0	0	0	0	0	0	0	0	0	0	0	0
1068	0	0	0	0	0	0	0	0	0	0	0	0
27098	3	4	2	4	24	4	5	11	24	29	10	4
105371952	1	1	0	1	2	0	0	0	0	4	0	0
494514	10	63	12	14	136	32	18	39	116	88	7	8
7298	136	271	172	88	767	108	129	476	966	596	74	96
55556	621	1017	538	499	3429	625	692	852	2406	1376	185	283
7525	50	87	63	56	493	198	74	82	252	144	22	47
116	1	0	0	1	1	28	0	2	0	0	0	0
388456	0	0	0	0	0	0	0	0	0	0	0	0
107985165	0	0	0	0	0	0	0	0	0	0	0	0
105371953	0	0	0	0	0	0	0	0	0	0	0	0
56651	0	0	0	0	0	2	0	0	0	0	1	0
105371954	0	0	0	0	0	2	0	0	0	0	0	0
105371960	0	0	0	0	0	0	0	0	0	0	0	0
105371959	0	0	0	0	0	0	0	0	0	0	0	0
105371958	0	0	0	0	0	0	0	0	0	0	0	0
105371957	0	0	0	0	0	0	0	1	0	1	1	0
105371956	0	0	4	17	35	0	0	14	1	14	0	1
105371961	0	0	0	0	0	0	0	0	0	0	0	0
64863	27	49	31	26	132	48	37	55	157	78	5	57
10403	16	58	22	30	69	8	18	76	191	71	4	24
645158	4	5	1	1	46	11	5	3	8	8	2	0
23347	33	75	27	23	138	179	36	47	111	63	11	25
84034	311	525	338	356	2125	136	278	1828	1559	670	219	704
9663	541	368	162	331	3032	340	683	320	788	709	20	180
727896	22	1	9	21	48	2	16	14	5	32	384	75
105371963	0	0	0	0	1	0	0	0	0	0	0	0
8736	326	13	31	93	243	1520	107	21	240	88	37	37
101927044	0	0	2	2	2	2	3	1	9	0	1	4
10627	620	1625	512	144	2286	842	273	1346	3543	1503	46	278
104968399	419	1378	347	99	1723	592	144	1106	3109	1135	9	162
103910	1395	3751	850	507	4369	1506	767	2828	7218	2444	240	766
105371964	0	0	0	0	0	0	0	0	0	0	0	0
7050	1335	1339	563	919	4349	562	1311	927	5164	1614	129	214
105371965	0	0	0	0	1	0	0	0	2	1	1	0
100505592	19	16	12	21	33	3	6	100	119	186	0	19
9229	5	0	3	5	0	6	3	0	11	34	10	15
649446	181	87	128	344	841	305	344	277	858	514	19	155
84777	75	26	45	388	356	22	139	136	667	153	183	257
105371967	8	0	9	29	72	0	10	1	201	3	0	0
107985137	0	0	1	2	3	0	0	0	4	5	37	0
201477	9	0	0	0	0	0	1	1	1	0	0	0
102465430	0	0	0	0	0	0	0	0	0	0	0	0
101410534	1	0	0	1	0	0	0	0	0	0	0	0
284215	0	0	0	0	0	0	0	1	0	6	15	0
105371968	0	0	0	0	0	0	0	0	0	0	0	0
105371969	0	0	0	0	0	0	0	0	0	0	0	0
642597	1	5	0	4	0	1	0	0	0	0	0	0
147525	22	65	12	31	141	54	56	56	288	54	0	14
339290	192	273	139	215	646	570	291	315	1014	294	15	89
7541	147	193	94	119	430	371	131	95	275	125	5	28
107985144	0	0	0	0	0	0	0	2	0	0	0	0
105371970	0	0	2	0	0	0	1	0	1	1	0	0
23136	12	92	4	7	42	202	6	5	148	4	2	6
107985145	0	0	0	1	1	5	0	0	1	0	0	1
100286986	0	2	1	0	0	1	0	0	6	0	0	0
645355	0	0	0	0	0	0	0	0	0	0	0	0
100616244	0	0	0	0	0	0	0	0	0	0	0	0
645369	12	90	2	10	33	12	2	6	0	1	0	2
91133	54	141	6	6	120	47	4	87	154	13	23	69
101927150	3	1	1	0	0	2	2	3	4	0	3	1
100422840	0	0	0	0	0	0	0	0	0	0	0	0
100130480	0	0	0	0	0	0	0	0	0	0	0	0
105371972	0	0	0	0	0	0	0	0	0	0	0	0
107985176	0	1	0	1	1	0	0	0	0	0	0	0
101927168	0	1	0	0	1	1	2	0	1	0	1	0
79822	0	4	2	0	11	6	4	3	6	2	1	0
400643	262	383	195	171	348	0	940	148	5203	2036	233	434
284217	29	6	19	19	76	14	44	14	325	109	1	9
101927188	3	1	0	1	2	0	1	0	8	1	0	0
339291	0	0	0	0	0	0	0	0	0	0	0	0
105371973	0	0	0	0	0	0	0	0	0	0	0	0
105371974	0	0	0	0	0	0	0	0	0	0	0	0
105371975	0	0	0	0	0	0	0	0	1	0	0	0
112577592	0	0	0	0	1	1	0	0	0	0	0	0
105371976	0	0	0	0	0	0	0	0	0	0	0	0
5797	178	186	66	70	422	1632	17	110	126	89	2	18
107985119	0	0	0	0	1	0	0	1	0	0	0	0
100192426	0	0	0	0	0	0	0	0	0	1	0	0
201475	36	62	18	21	139	228	25	37	84	56	2	5
100287082	0	0	0	0	4	32	0	3	8	2	0	2
23255	30	17	50	26	671	1489	66	86	374	278	18	111
4729	1625	850	896	1557	2907	1383	1004	2418	5162	3541	1479	2191
101927275	11	11	14	3	70	24	16	7	24	28	1	5
23253	65	72	152	66	92	118	52	132	291	258	146	313
107985188	2	0	0	1	1	1	0	1	4	1	2	0
102724397	1	1	5	8	10	22	0	2	6	18	0	6
57045	46	72	30	53	164	319	33	64	136	120	0	21
105371980	0	0	0	0	0	0	0	0	0	0	0	0
10928	478	577	429	528	2281	2131	525	724	2043	1193	424	722
9989	383	463	305	240	2221	1290	187	606	1052	941	58	433
101927323	1	1	1	0	12	10	0	1	2	10	2	3
112268216	0	0	0	0	0	0	0	0	0	0	0	0
11031	81	64	54	74	321	401	21	42	80	21	17	28
105371981	0	2	0	0	4	0	0	1	0	0	0	0
84203	0	1	0	0	0	0	0	0	1	0	0	0
105371982	0	1	0	0	1	0	0	0	0	0	0	0
9218	205	189	130	110	721	798	205	208	546	336	62	69
105371983	0	0	0	0	0	0	0	0	0	0	0	0
105371984	2	6	2	36	140	0	82	6	11	4	9	1
105371985	0	0	0	0	0	0	0	0	0	0	0	0
105371986	0	0	0	0	0	0	0	0	0	0	0	0
105371989	0	0	0	0	0	0	0	0	0	0	0	0
105371988	0	0	0	0	8	0	0	0	1	0	2	0
101927350	0	0	0	0	3	0	0	0	1	0	0	0
147495	82	821	265	233	7154	295	437	2245	192	111	95	387
8774	83	201	109	117	593	217	64	349	800	309	36	122
105371990	0	0	0	1	1	1	0	0	1	0	0	0
102724470	0	0	1	0	20	0	1	0	0	1	0	0
107987262	0	0	0	0	1	0	0	0	0	0	0	0
101927410	0	0	0	0	0	0	0	0	0	0	0	0
63895	34	13	4	32	46	125	2	6	26	3	0	1
102466735	0	0	0	1	1	0	0	0	0	0	0	0
105371992	1	0	1	0	1	0	1	2	0	0	1	0
105371993	0	0	0	0	1	0	0	0	0	0	0	0
105371995	0	0	0	0	0	0	0	0	0	0	0	0
107985173	0	0	0	0	0	0	0	0	0	0	0	0
105371994	0	0	0	0	0	0	0	0	0	0	0	0
101927433	0	0	0	0	0	0	0	0	0	0	0	0
646000	0	0	0	0	0	0	0	0	0	0	0	1
102465690	0	0	0	0	0	0	0	0	0	0	0	0
2774	129	127	73	94	927	740	110	226	334	316	31	120
57132	555	606	372	476	3362	1084	459	628	1346	1004	25	177
65258	215	293	144	149	1496	795	173	374	621	495	38	138
101927511	0	1	1	0	33	31	5	4	10	0	2	1
3613	393	706	350	251	1263	670	384	1332	3349	2263	66	180
342850	0	0	0	2	4	0	0	0	0	0	1	2
497259	2	1	2	4	49	0	3	2	2	6	0	5
1149	0	0	0	2	0	14	0	1	1	0	0	0
105371996	0	0	0	0	0	0	0	0	0	0	0	0
84617	902	977	698	870	2719	7077	704	1824	4712	1611	1284	863
10939	703	887	517	684	1845	1040	640	1627	5021	1698	1290	837
107985154	20	56	20	4	84	64	9	43	229	64	1	4
10650	239	157	106	303	198	126	211	250	364	113	32	19
105371998	15	7	9	45	20	22	14	20	38	20	0	1
56907	53	131	24	79	77	199	8	58	67	56	1	2
56984	78	173	85	49	321	247	49	128	478	194	8	24
79959	18	29	11	25	88	34	35	26	80	41	59	33
100996324	2	1	0	0	0	0	2	5	1	1	0	1
5771	161	225	147	78	437	116	116	301	585	248	53	122
81929	133	192	99	93	536	160	137	248	528	234	14	37
55125	69	140	63	64	409	183	106	105	363	275	4	25
753	114	281	35	173	370	332	92	237	54	217	41	105
147276	1	1	0	1	1	0	0	0	0	0	0	0
100288122	5	5	2	0	6	4	0	7	1	5	1	7
100847080	3	2	0	0	0	1	0	0	1	3	0	0
107985120	1	1	1	0	2	1	2	3	1	1	0	2
102724615	32	311	6	159	128	105	7	551	12	1339	7	117
100616130	0	0	1	0	0	0	0	0	0	0	0	0
125228	75	125	90	60	82	113	89	105	419	150	23	76
8731	287	421	239	97	643	511	168	304	576	252	13	48
4161	0	0	0	0	0	0	0	0	0	1	0	1
4158	1	0	0	0	0	0	0	0	0	0	0	0
162655	5	23	5	5	120	118	9	11	27	17	1	1
440482	9	8	7	0	0	2	1	50	15	14	32	61
284233	461	128	80	3	1	19	9	522	160	144	180	539
105372003	0	0	0	0	0	0	0	2	0	3	0	1
440224	0	0	0	0	0	0	0	0	0	0	0	0
388468	0	0	0	2	0	0	0	0	0	0	0	2
105372004	0	0	0	0	0	0	0	0	0	0	0	0
105372006	0	0	0	0	0	0	0	0	0	0	0	0
105372005	1	0	0	1	0	0	0	0	0	0	0	0
105372007	0	0	0	0	0	0	0	0	0	0	0	0
374860	0	0	0	0	0	0	3	8	0	35	1	14
105372008	0	0	0	0	0	0	0	0	0	0	0	0
100422907	0	0	0	0	0	0	0	0	0	0	0	0
105372009	1	2	2	3	0	0	1	2	2	7	1	0
105372010	0	0	0	0	0	0	0	0	0	0	0	0
400644	0	0	0	4	0	0	0	1	28	28	0	0
101927642	1	0	0	0	0	0	0	0	0	1	0	0
644669	0	0	0	0	0	0	0	1	0	0	0	0
6093	32	22	40	28	74	139	29	34	110	51	15	23
107985161	0	0	0	0	0	0	0	0	0	0	1	0
101927496	0	0	0	0	0	1	0	0	0	0	0	0
80000	42	14	3	5	11	11	3	5	9	3	12	4
101927521	1	1	0	0	1	0	0	1	0	0	0	0
114799	14	18	16	3	12	18	16	19	26	14	2	4
6632	1186	1137	1216	1050	1711	424	1188	4029	7638	3268	2073	1668
171586	48	55	40	32	122	28	13	33	280	156	6	15
100302135	0	0	0	0	0	0	0	1	0	0	0	0
105376866	8	0	2	4	3	5	12	17	14	18	0	4
57534	50	41	38	28	84	64	22	44	68	66	11	16
102723167	0	0	0	0	0	0	0	0	0	0	0	0
406922	0	0	0	0	0	0	0	0	0	0	0	0
406905	0	0	0	0	0	0	0	0	0	0	0	0
105372016	5	4	0	0	0	0	0	0	0	0	2	0
102724208	1	1	0	0	0	0	0	1	0	0	0	0
100128893	675	384	271	845	412	12	1559	222	495	595	72	36
2627	428	527	183	194	636	66	451	172	551	355	84	21
105372017	0	0	0	0	0	0	0	0	0	1	0	0
105372018	0	0	0	1	2	0	0	0	2	0	0	0
101927548	0	0	0	0	0	0	0	0	0	0	0	0
105372019	2	1	1	2	27	3	5	6	7	8	0	1
64693	0	0	0	0	0	0	0	0	0	0	0	0
101927571	3	0	0	1	0	0	1	1	5	3	0	1
5932	13	33	24	11	34	23	16	56	148	94	13	6
100616139	0	1	0	0	4	1	0	0	2	0	0	0
91768	270	232	131	227	923	186	452	534	1231	427	270	85
85019	80	68	77	110	292	78	123	200	309	249	62	44
8780	257	191	187	164	879	374	217	225	1075	639	82	57
29919	61	124	58	40	181	147	67	62	270	125	10	14
4864	305	401	208	340	1110	444	337	299	686	433	12	31
147463	24	95	21	26	178	52	14	34	21	2	3	1
3909	392	784	638	694	2558	138	132	1570	966	990	35	55
107985181	0	5	3	0	1	2	0	3	0	0	0	1
105372023	0	2	0	0	1	1	0	0	2	0	0	1
125488	274	159	70	161	200	113	70	188	307	49	77	30
102724246	25	14	8	18	19	5	23	12	30	10	3	2
112268213	27	6	13	11	14	12	3	10	13	4	4	1
26256	9	13	9	22	127	20	19	55	37	0	13	0
114876	34	69	43	30	221	711	17	155	218	26	76	12
100302195	0	0	0	0	0	0	0	0	0	0	0	0
55364	19	50	41	22	98	115	20	58	133	47	4	5
59340	0	0	0	0	0	1	1	0	1	0	0	0
105372026	1	0	0	1	0	0	0	0	0	1	0	0
729950	0	5	1	0	5	0	0	4	0	3	4	0
105372027	0	1	0	0	0	0	0	1	0	1	0	0
105372028	0	1	0	0	0	0	0	1	0	0	0	0
105372029	0	0	0	0	0	0	0	0	0	0	0	0
105372030	0	0	1	0	2	0	0	1	0	0	0	0
107985141	0	0	0	0	2	1	0	0	0	0	0	0
25925	4	13	4	6	121	71	1	6	8	0	0	2
107987256	0	0	0	3	25	4	0	1	1	0	0	0
105372031	0	0	0	0	1	0	0	0	0	0	0	0
6760	787	481	554	827	1855	1147	1097	1011	1273	1531	324	374
143471	0	0	0	0	0	0	0	0	0	0	0	0
6875	10	25	8	10	45	24	13	9	37	3	9	1
105372034	0	0	0	0	0	0	0	0	0	0	1	0
107985142	0	0	0	0	0	0	0	0	0	0	0	0
100506787	0	1	0	0	3	0	0	0	1	0	0	0
284252	29	20	17	38	87	201	12	50	151	71	12	9
102466874	0	0	0	0	0	0	0	0	0	0	0	0
102725227	0	0	0	0	1	1	0	1	0	0	0	1
728606	0	0	0	0	0	3	0	1	0	0	0	2
105372035	0	0	0	0	0	0	0	0	0	0	0	0
361	0	0	0	0	0	0	0	0	0	0	0	0
147429	1	0	0	1	0	0	1	0	0	3	7	0
83539	7	0	0	0	0	11	0	0	0	0	0	0
105372036	0	0	0	0	0	0	0	0	0	0	0	0
107985143	0	0	0	0	0	0	0	0	0	0	0	0
